time_ms,mass_g,time_s,thrust_n
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
194921.0,5219.983,0.0,51.19054628695
195004.0,5220.574,0.08299999999999841,51.196342017099994
